ind	alt	id	set	choice	brand1	brand2	cap1	cap2	price1	price2	filter	therm	ch
664	2	83	8	3	0	1	0	1	0	0	1	0	0
664	3	83	8	3	1	0	1	0	0	1	1	0	1
665	1	84	1	2	1	0	0	1	0	1	1	0	0
665	2	84	1	2	0	1	0	0	0	1	1	1	1
665	3	84	1	2	1	0	1	0	0	1	1	0	0
666	1	84	2	2	0	1	1	0	0	1	0	0	0
666	2	84	2	2	0	0	0	1	0	1	1	1	1
666	3	84	2	2	1	0	1	0	0	1	1	0	0
667	1	84	3	1	0	1	0	1	1	0	0	0	1
667	2	84	3	1	0	1	0	1	0	0	1	1	0
667	3	84	3	1	1	0	1	0	0	1	1	0	0
668	1	84	4	2	1	0	1	0	1	0	1	1	0
668	2	84	4	2	0	1	0	1	1	0	0	1	1
668	3	84	4	2	1	0	1	0	0	1	1	0	0
669	1	84	5	2	1	0	0	1	0	1	0	1	0
669	2	84	5	2	0	0	0	0	1	0	1	0	1
669	3	84	5	2	1	0	1	0	0	1	1	0	0
670	1	84	6	3	0	1	1	0	0	1	1	0	0
670	2	84	6	3	0	0	0	1	0	1	0	0	0
670	3	84	6	3	1	0	1	0	0	1	1	0	1
671	1	84	7	1	1	0	0	0	0	0	0	0	1
671	2	84	7	1	0	0	1	0	0	0	0	1	0
671	3	84	7	1	1	0	1	0	0	1	1	0	0
672	1	84	8	1	0	1	0	0	0	1	0	1	1
672	2	84	8	1	0	1	0	1	0	0	1	0	0
672	3	84	8	1	1	0	1	0	0	1	1	0	0
673	1	85	1	2	1	0	0	1	0	1	1	0	0
673	2	85	1	2	0	1	0	0	0	1	1	1	1
673	3	85	1	2	1	0	1	0	0	1	1	0	0
674	1	85	2	2	0	1	1	0	0	1	0	0	0
674	2	85	2	2	0	0	0	1	0	1	1	1	1
674	3	85	2	2	1	0	1	0	0	1	1	0	0
675	1	85	3	1	0	1	0	1	1	0	0	0	1
675	2	85	3	1	0	1	0	1	0	0	1	1	0
675	3	85	3	1	1	0	1	0	0	1	1	0	0
676	1	85	4	2	1	0	1	0	1	0	1	1	0
676	2	85	4	2	0	1	0	1	1	0	0	1	1
676	3	85	4	2	1	0	1	0	0	1	1	0	0
677	1	85	5	2	1	0	0	1	0	1	0	1	0
677	2	85	5	2	0	0	0	0	1	0	1	0	1
677	3	85	5	2	1	0	1	0	0	1	1	0	0
678	1	85	6	2	0	1	1	0	0	1	1	0	0
678	2	85	6	2	0	0	0	1	0	1	0	0	1
678	3	85	6	2	1	0	1	0	0	1	1	0	0
679	1	85	7	3	1	0	0	0	0	0	0	0	0
679	2	85	7	3	0	0	1	0	0	0	0	1	0
679	3	85	7	3	1	0	1	0	0	1	1	0	1
680	1	85	8	2	0	1	0	0	0	1	0	1	0
680	2	85	8	2	0	1	0	1	0	0	1	0	1
680	3	85	8	2	1	0	1	0	0	1	1	0	0
681	1	86	1	2	1	0	0	1	0	1	1	0	0
681	2	86	1	2	0	1	0	0	0	1	1	1	1
681	3	86	1	2	1	0	1	0	0	1	1	0	0
682	1	86	2	2	0	1	1	0	0	1	0	0	0
682	2	86	2	2	0	0	0	1	0	1	1	1	1
682	3	86	2	2	1	0	1	0	0	1	1	0	0
683	1	86	3	2	0	1	0	1	1	0	0	0	0
683	2	86	3	2	0	1	0	1	0	0	1	1	1
683	3	86	3	2	1	0	1	0	0	1	1	0	0
684	1	86	4	1	1	0	1	0	1	0	1	1	1
684	2	86	4	1	0	1	0	1	1	0	0	1	0
684	3	86	4	1	1	0	1	0	0	1	1	0	0
685	1	86	5	1	1	0	0	1	0	1	0	1	1
685	2	86	5	1	0	0	0	0	1	0	1	0	0
685	3	86	5	1	1	0	1	0	0	1	1	0	0
686	1	86	6	3	0	1	1	0	0	1	1	0	0
686	2	86	6	3	0	0	0	1	0	1	0	0	0
686	3	86	6	3	1	0	1	0	0	1	1	0	1
687	1	86	7	2	1	0	0	0	0	0	0	0	0
687	2	86	7	2	0	0	1	0	0	0	0	1	1
687	3	86	7	2	1	0	1	0	0	1	1	0	0
688	1	86	8	1	0	1	0	0	0	1	0	1	1
688	2	86	8	1	0	1	0	1	0	0	1	0	0
688	3	86	8	1	1	0	1	0	0	1	1	0	0
689	1	87	1	1	1	0	0	1	0	1	1	0	1
689	2	87	1	1	0	1	0	0	0	1	1	1	0
689	3	87	1	1	1	0	1	0	0	1	1	0	0
690	1	87	2	2	0	1	1	0	0	1	0	0	0
690	2	87	2	2	0	0	0	1	0	1	1	1	1
690	3	87	2	2	1	0	1	0	0	1	1	0	0
691	1	87	3	3	0	1	0	1	1	0	0	0	0
691	2	87	3	3	0	1	0	1	0	0	1	1	0
691	3	87	3	3	1	0	1	0	0	1	1	0	1
692	1	87	4	3	1	0	1	0	1	0	1	1	0
692	2	87	4	3	0	1	0	1	1	0	0	1	0
692	3	87	4	3	1	0	1	0	0	1	1	0	1
693	1	87	5	1	1	0	0	1	0	1	0	1	1
693	2	87	5	1	0	0	0	0	1	0	1	0	0
693	3	87	5	1	1	0	1	0	0	1	1	0	0
694	1	87	6	3	0	1	1	0	0	1	1	0	0
694	2	87	6	3	0	0	0	1	0	1	0	0	0
694	3	87	6	3	1	0	1	0	0	1	1	0	1
695	1	87	7	2	1	0	0	0	0	0	0	0	0
695	2	87	7	2	0	0	1	0	0	0	0	1	1
695	3	87	7	2	1	0	1	0	0	1	1	0	0
696	1	87	8	3	0	1	0	0	0	1	0	1	0
696	2	87	8	3	0	1	0	1	0	0	1	0	0
696	3	87	8	3	1	0	1	0	0	1	1	0	1
697	1	88	1	2	1	0	0	1	0	1	1	0	0
697	2	88	1	2	0	1	0	0	0	1	1	1	1
697	3	88	1	2	1	0	1	0	0	1	1	0	0
698	1	88	2	2	0	1	1	0	0	1	0	0	0
698	2	88	2	2	0	0	0	1	0	1	1	1	1
698	3	88	2	2	1	0	1	0	0	1	1	0	0
699	1	88	3	1	0	1	0	1	1	0	0	0	1
699	2	88	3	1	0	1	0	1	0	0	1	1	0
699	3	88	3	1	1	0	1	0	0	1	1	0	0
700	1	88	4	2	1	0	1	0	1	0	1	1	0
700	2	88	4	2	0	1	0	1	1	0	0	1	1
700	3	88	4	2	1	0	1	0	0	1	1	0	0
701	1	88	5	1	1	0	0	1	0	1	0	1	1
701	2	88	5	1	0	0	0	0	1	0	1	0	0
701	3	88	5	1	1	0	1	0	0	1	1	0	0
702	1	88	6	2	0	1	1	0	0	1	1	0	0
702	2	88	6	2	0	0	0	1	0	1	0	0	1
702	3	88	6	2	1	0	1	0	0	1	1	0	0
703	1	88	7	1	1	0	0	0	0	0	0	0	1
703	2	88	7	1	0	0	1	0	0	0	0	1	0
703	3	88	7	1	1	0	1	0	0	1	1	0	0
704	1	88	8	1	0	1	0	0	0	1	0	1	1
704	2	88	8	1	0	1	0	1	0	0	1	0	0
704	3	88	8	1	1	0	1	0	0	1	1	0	0
705	1	89	1	1	1	0	0	1	0	1	1	0	1
705	2	89	1	1	0	1	0	0	0	1	1	1	0
705	3	89	1	1	1	0	1	0	0	1	1	0	0
706	1	89	2	2	0	1	1	0	0	1	0	0	0
706	2	89	2	2	0	0	0	1	0	1	1	1	1
706	3	89	2	2	1	0	1	0	0	1	1	0	0
707	1	89	3	3	0	1	0	1	1	0	0	0	0
707	2	89	3	3	0	1	0	1	0	0	1	1	0
707	3	89	3	3	1	0	1	0	0	1	1	0	1
708	1	89	4	1	1	0	1	0	1	0	1	1	1
708	2	89	4	1	0	1	0	1	1	0	0	1	0
708	3	89	4	1	1	0	1	0	0	1	1	0	0
709	1	89	5	2	1	0	0	1	0	1	0	1	0
709	2	89	5	2	0	0	0	0	1	0	1	0	1
709	3	89	5	2	1	0	1	0	0	1	1	0	0
710	1	89	6	3	0	1	1	0	0	1	1	0	0
710	2	89	6	3	0	0	0	1	0	1	0	0	0
710	3	89	6	3	1	0	1	0	0	1	1	0	1
711	1	89	7	3	1	0	0	0	0	0	0	0	0
711	2	89	7	3	0	0	1	0	0	0	0	1	0
711	3	89	7	3	1	0	1	0	0	1	1	0	1
712	1	89	8	3	0	1	0	0	0	1	0	1	0
712	2	89	8	3	0	1	0	1	0	0	1	0	0
712	3	89	8	3	1	0	1	0	0	1	1	0	1
713	1	90	1	2	1	0	0	1	0	1	1	0	0
713	2	90	1	2	0	1	0	0	0	1	1	1	1
713	3	90	1	2	1	0	1	0	0	1	1	0	0
714	1	90	2	2	0	1	1	0	0	1	0	0	0
714	2	90	2	2	0	0	0	1	0	1	1	1	1
714	3	90	2	2	1	0	1	0	0	1	1	0	0
715	1	90	3	1	0	1	0	1	1	0	0	0	1
715	2	90	3	1	0	1	0	1	0	0	1	1	0
715	3	90	3	1	1	0	1	0	0	1	1	0	0
716	1	90	4	2	1	0	1	0	1	0	1	1	0
716	2	90	4	2	0	1	0	1	1	0	0	1	1
716	3	90	4	2	1	0	1	0	0	1	1	0	0
717	1	90	5	2	1	0	0	1	0	1	0	1	0
717	2	90	5	2	0	0	0	0	1	0	1	0	1
717	3	90	5	2	1	0	1	0	0	1	1	0	0
718	1	90	6	2	0	1	1	0	0	1	1	0	0
718	2	90	6	2	0	0	0	1	0	1	0	0	1
718	3	90	6	2	1	0	1	0	0	1	1	0	0
719	1	90	7	1	1	0	0	0	0	0	0	0	1
719	2	90	7	1	0	0	1	0	0	0	0	1	0
719	3	90	7	1	1	0	1	0	0	1	1	0	0
720	1	90	8	1	0	1	0	0	0	1	0	1	1
720	2	90	8	1	0	1	0	1	0	0	1	0	0
720	3	90	8	1	1	0	1	0	0	1	1	0	0
721	1	91	1	1	1	0	0	1	0	1	1	0	1
721	2	91	1	1	0	1	0	0	0	1	1	1	0
721	3	91	1	1	1	0	1	0	0	1	1	0	0
722	1	91	2	2	0	1	1	0	0	1	0	0	0
722	2	91	2	2	0	0	0	1	0	1	1	1	1
722	3	91	2	2	1	0	1	0	0	1	1	0	0
723	1	91	3	2	0	1	0	1	1	0	0	0	0
723	2	91	3	2	0	1	0	1	0	0	1	1	1
723	3	91	3	2	1	0	1	0	0	1	1	0	0
724	1	91	4	2	1	0	1	0	1	0	1	1	0
724	2	91	4	2	0	1	0	1	1	0	0	1	1
724	3	91	4	2	1	0	1	0	0	1	1	0	0
725	1	91	5	2	1	0	0	1	0	1	0	1	0
725	2	91	5	2	0	0	0	0	1	0	1	0	1
725	3	91	5	2	1	0	1	0	0	1	1	0	0
726	1	91	6	2	0	1	1	0	0	1	1	0	0
726	2	91	6	2	0	0	0	1	0	1	0	0	1
726	3	91	6	2	1	0	1	0	0	1	1	0	0
727	1	91	7	1	1	0	0	0	0	0	0	0	1
727	2	91	7	1	0	0	1	0	0	0	0	1	0
727	3	91	7	1	1	0	1	0	0	1	1	0	0
728	1	91	8	2	0	1	0	0	0	1	0	1	0
728	2	91	8	2	0	1	0	1	0	0	1	0	1
728	3	91	8	2	1	0	1	0	0	1	1	0	0
729	1	92	1	2	1	0	0	1	0	1	1	0	0
729	2	92	1	2	0	1	0	0	0	1	1	1	1
729	3	92	1	2	1	0	1	0	0	1	1	0	0
730	1	92	2	2	0	1	1	0	0	1	0	0	0
730	2	92	2	2	0	0	0	1	0	1	1	1	1
730	3	92	2	2	1	0	1	0	0	1	1	0	0
731	1	92	3	1	0	1	0	1	1	0	0	0	1
731	2	92	3	1	0	1	0	1	0	0	1	1	0
731	3	92	3	1	1	0	1	0	0	1	1	0	0
732	1	92	4	2	1	0	1	0	1	0	1	1	0
732	2	92	4	2	0	1	0	1	1	0	0	1	1
732	3	92	4	2	1	0	1	0	0	1	1	0	0
733	1	92	5	2	1	0	0	1	0	1	0	1	0
733	2	92	5	2	0	0	0	0	1	0	1	0	1
733	3	92	5	2	1	0	1	0	0	1	1	0	0
734	1	92	6	2	0	1	1	0	0	1	1	0	0
734	2	92	6	2	0	0	0	1	0	1	0	0	1
734	3	92	6	2	1	0	1	0	0	1	1	0	0
735	1	92	7	3	1	0	0	0	0	0	0	0	0
735	2	92	7	3	0	0	1	0	0	0	0	1	0
735	3	92	7	3	1	0	1	0	0	1	1	0	1
736	1	92	8	1	0	1	0	0	0	1	0	1	1
736	2	92	8	1	0	1	0	1	0	0	1	0	0
736	3	92	8	1	1	0	1	0	0	1	1	0	0
737	1	93	1	2	1	0	0	1	0	1	1	0	0
737	2	93	1	2	0	1	0	0	0	1	1	1	1
737	3	93	1	2	1	0	1	0	0	1	1	0	0
738	1	93	2	2	0	1	1	0	0	1	0	0	0
738	2	93	2	2	0	0	0	1	0	1	1	1	1
738	3	93	2	2	1	0	1	0	0	1	1	0	0
739	1	93	3	2	0	1	0	1	1	0	0	0	0
739	2	93	3	2	0	1	0	1	0	0	1	1	1
739	3	93	3	2	1	0	1	0	0	1	1	0	0
740	1	93	4	1	1	0	1	0	1	0	1	1	1
740	2	93	4	1	0	1	0	1	1	0	0	1	0
740	3	93	4	1	1	0	1	0	0	1	1	0	0
741	1	93	5	2	1	0	0	1	0	1	0	1	0
741	2	93	5	2	0	0	0	0	1	0	1	0	1
741	3	93	5	2	1	0	1	0	0	1	1	0	0
742	1	93	6	1	0	1	1	0	0	1	1	0	1
742	2	93	6	1	0	0	0	1	0	1	0	0	0
742	3	93	6	1	1	0	1	0	0	1	1	0	0
743	1	93	7	3	1	0	0	0	0	0	0	0	0
743	2	93	7	3	0	0	1	0	0	0	0	1	0
743	3	93	7	3	1	0	1	0	0	1	1	0	1
744	1	93	8	1	0	1	0	0	0	1	0	1	1
744	2	93	8	1	0	1	0	1	0	0	1	0	0
744	3	93	8	1	1	0	1	0	0	1	1	0	0
745	1	94	1	2	1	0	0	1	0	1	1	0	0
745	2	94	1	2	0	1	0	0	0	1	1	1	1
745	3	94	1	2	1	0	1	0	0	1	1	0	0
746	1	94	2	2	0	1	1	0	0	1	0	0	0
746	2	94	2	2	0	0	0	1	0	1	1	1	1
746	3	94	2	2	1	0	1	0	0	1	1	0	0
747	1	94	3	1	0	1	0	1	1	0	0	0	1
747	2	94	3	1	0	1	0	1	0	0	1	1	0
747	3	94	3	1	1	0	1	0	0	1	1	0	0
748	1	94	4	1	1	0	1	0	1	0	1	1	1
748	2	94	4	1	0	1	0	1	1	0	0	1	0
748	3	94	4	1	1	0	1	0	0	1	1	0	0
749	1	94	5	2	1	0	0	1	0	1	0	1	0
749	2	94	5	2	0	0	0	0	1	0	1	0	1
749	3	94	5	2	1	0	1	0	0	1	1	0	0
750	1	94	6	3	0	1	1	0	0	1	1	0	0
750	2	94	6	3	0	0	0	1	0	1	0	0	0
750	3	94	6	3	1	0	1	0	0	1	1	0	1
751	1	94	7	3	1	0	0	0	0	0	0	0	0
751	2	94	7	3	0	0	1	0	0	0	0	1	0
751	3	94	7	3	1	0	1	0	0	1	1	0	1
752	1	94	8	3	0	1	0	0	0	1	0	1	0
752	2	94	8	3	0	1	0	1	0	0	1	0	0
752	3	94	8	3	1	0	1	0	0	1	1	0	1
753	1	95	1	2	1	0	0	1	0	1	0	1	0
753	2	95	1	2	0	0	0	1	0	1	1	1	1
753	3	95	1	2	1	0	1	0	0	1	1	0	0
754	1	95	2	2	1	0	0	0	0	0	0	0	0
754	2	95	2	2	0	1	0	0	0	1	1	1	1
754	3	95	2	2	1	0	1	0	0	1	1	0	0
755	1	95	3	2	0	1	0	1	1	0	0	0	0
755	2	95	3	2	0	0	0	0	1	0	1	0	1
755	3	95	3	2	1	0	1	0	0	1	1	0	0
756	1	95	4	1	0	1	0	0	0	1	0	1	1
756	2	95	4	1	0	1	0	1	0	0	1	0	0
756	3	95	4	1	1	0	1	0	0	1	1	0	0
757	1	95	5	1	1	0	0	1	0	1	1	0	1
757	2	95	5	1	0	0	1	0	0	0	0	1	0
757	3	95	5	1	1	0	1	0	0	1	1	0	0
758	1	95	6	2	0	1	1	0	0	1	0	0	0
758	2	95	6	2	0	1	0	1	0	0	1	1	1
758	3	95	6	2	1	0	1	0	0	1	1	0	0
759	1	95	7	2	0	1	1	0	0	1	1	0	0
759	2	95	7	2	0	0	0	1	0	1	0	0	1
759	3	95	7	2	1	0	1	0	0	1	1	0	0
760	1	95	8	2	1	0	1	0	1	0	1	1	0
760	2	95	8	2	0	1	0	1	1	0	0	1	1
760	3	95	8	2	1	0	1	0	0	1	1	0	0
761	1	96	1	2	1	0	0	1	0	1	0	1	0
761	2	96	1	2	0	0	0	1	0	1	1	1	1
761	3	96	1	2	1	0	1	0	0	1	1	0	0
762	1	96	2	1	1	0	0	0	0	0	0	0	1
762	2	96	2	1	0	1	0	0	0	1	1	1	0
762	3	96	2	1	1	0	1	0	0	1	1	0	0
763	1	96	3	3	0	1	0	1	1	0	0	0	0
763	2	96	3	3	0	0	0	0	1	0	1	0	0
763	3	96	3	3	1	0	1	0	0	1	1	0	1
764	1	96	4	2	0	1	0	0	0	1	0	1	0
764	2	96	4	2	0	1	0	1	0	0	1	0	1
764	3	96	4	2	1	0	1	0	0	1	1	0	0
765	1	96	5	1	1	0	0	1	0	1	1	0	1
765	2	96	5	1	0	0	1	0	0	0	0	1	0
765	3	96	5	1	1	0	1	0	0	1	1	0	0
766	1	96	6	2	0	1	1	0	0	1	0	0	0
766	2	96	6	2	0	1	0	1	0	0	1	1	1
766	3	96	6	2	1	0	1	0	0	1	1	0	0
767	1	96	7	2	0	1	1	0	0	1	1	0	0
767	2	96	7	2	0	0	0	1	0	1	0	0	1
767	3	96	7	2	1	0	1	0	0	1	1	0	0
768	1	96	8	3	1	0	1	0	1	0	1	1	0
768	2	96	8	3	0	1	0	1	1	0	0	1	0
768	3	96	8	3	1	0	1	0	0	1	1	0	1
769	1	97	1	3	1	0	0	1	0	1	0	1	0
769	2	97	1	3	0	0	0	1	0	1	1	1	0
769	3	97	1	3	1	0	1	0	0	1	1	0	1
770	1	97	2	3	1	0	0	0	0	0	0	0	0
770	2	97	2	3	0	1	0	0	0	1	1	1	0
770	3	97	2	3	1	0	1	0	0	1	1	0	1
771	1	97	3	1	0	1	0	1	1	0	0	0	1
771	2	97	3	1	0	0	0	0	1	0	1	0	0
771	3	97	3	1	1	0	1	0	0	1	1	0	0
772	1	97	4	3	0	1	0	0	0	1	0	1	0
772	2	97	4	3	0	1	0	1	0	0	1	0	0
772	3	97	4	3	1	0	1	0	0	1	1	0	1
773	1	97	5	1	1	0	0	1	0	1	1	0	1
773	2	97	5	1	0	0	1	0	0	0	0	1	0
773	3	97	5	1	1	0	1	0	0	1	1	0	0
774	1	97	6	3	0	1	1	0	0	1	0	0	0
774	2	97	6	3	0	1	0	1	0	0	1	1	0
774	3	97	6	3	1	0	1	0	0	1	1	0	1
775	1	97	7	2	0	1	1	0	0	1	1	0	0
775	2	97	7	2	0	0	0	1	0	1	0	0	1
775	3	97	7	2	1	0	1	0	0	1	1	0	0
776	1	97	8	2	1	0	1	0	1	0	1	1	0
776	2	97	8	2	0	1	0	1	1	0	0	1	1
776	3	97	8	2	1	0	1	0	0	1	1	0	0
777	1	98	1	1	1	0	0	1	0	1	0	1	1
777	2	98	1	1	0	0	0	1	0	1	1	1	0
777	3	98	1	1	1	0	1	0	0	1	1	0	0
778	1	98	2	3	1	0	0	0	0	0	0	0	0
778	2	98	2	3	0	1	0	0	0	1	1	1	0
778	3	98	2	3	1	0	1	0	0	1	1	0	1
779	1	98	3	3	0	1	0	1	1	0	0	0	0
779	2	98	3	3	0	0	0	0	1	0	1	0	0
779	3	98	3	3	1	0	1	0	0	1	1	0	1
780	1	98	4	3	0	1	0	0	0	1	0	1	0
780	2	98	4	3	0	1	0	1	0	0	1	0	0
780	3	98	4	3	1	0	1	0	0	1	1	0	1
781	1	98	5	2	1	0	0	1	0	1	1	0	0
781	2	98	5	2	0	0	1	0	0	0	0	1	1
781	3	98	5	2	1	0	1	0	0	1	1	0	0
782	1	98	6	3	0	1	1	0	0	1	0	0	0
782	2	98	6	3	0	1	0	1	0	0	1	1	0
782	3	98	6	3	1	0	1	0	0	1	1	0	1
783	1	98	7	3	0	1	1	0	0	1	1	0	0
783	2	98	7	3	0	0	0	1	0	1	0	0	0
783	3	98	7	3	1	0	1	0	0	1	1	0	1
784	1	98	8	1	1	0	1	0	1	0	1	1	1
784	2	98	8	1	0	1	0	1	1	0	0	1	0
784	3	98	8	1	1	0	1	0	0	1	1	0	0
785	1	99	1	2	1	0	0	1	0	1	0	1	0
785	2	99	1	2	0	0	0	1	0	1	1	1	1
785	3	99	1	2	1	0	1	0	0	1	1	0	0
786	1	99	2	2	1	0	0	0	0	0	0	0	0
786	2	99	2	2	0	1	0	0	0	1	1	1	1
786	3	99	2	2	1	0	1	0	0	1	1	0	0
787	1	99	3	2	0	1	0	1	1	0	0	0	0
787	2	99	3	2	0	0	0	0	1	0	1	0	1
787	3	99	3	2	1	0	1	0	0	1	1	0	0
788	1	99	4	1	0	1	0	0	0	1	0	1	1
788	2	99	4	1	0	1	0	1	0	0	1	0	0
788	3	99	4	1	1	0	1	0	0	1	1	0	0
789	1	99	5	1	1	0	0	1	0	1	1	0	1
789	2	99	5	1	0	0	1	0	0	0	0	1	0
789	3	99	5	1	1	0	1	0	0	1	1	0	0
790	1	99	6	2	0	1	1	0	0	1	0	0	0
790	2	99	6	2	0	1	0	1	0	0	1	1	1
790	3	99	6	2	1	0	1	0	0	1	1	0	0
791	1	99	7	2	0	1	1	0	0	1	1	0	0
791	2	99	7	2	0	0	0	1	0	1	0	0	1
791	3	99	7	2	1	0	1	0	0	1	1	0	0
792	1	99	8	2	1	0	1	0	1	0	1	1	0
792	2	99	8	2	0	1	0	1	1	0	0	1	1
792	3	99	8	2	1	0	1	0	0	1	1	0	0
793	1	100	1	2	1	0	0	1	0	1	0	1	0
793	2	100	1	2	0	0	0	1	0	1	1	1	1
793	3	100	1	2	1	0	1	0	0	1	1	0	0
794	1	100	2	2	1	0	0	0	0	0	0	0	0
794	2	100	2	2	0	1	0	0	0	1	1	1	1
794	3	100	2	2	1	0	1	0	0	1	1	0	0
795	1	100	3	2	0	1	0	1	1	0	0	0	0
795	2	100	3	2	0	0	0	0	1	0	1	0	1
795	3	100	3	2	1	0	1	0	0	1	1	0	0
796	1	100	4	2	0	1	0	0	0	1	0	1	0
796	2	100	4	2	0	1	0	1	0	0	1	0	1
796	3	100	4	2	1	0	1	0	0	1	1	0	0
797	1	100	5	1	1	0	0	1	0	1	1	0	1
797	2	100	5	1	0	0	1	0	0	0	0	1	0
797	3	100	5	1	1	0	1	0	0	1	1	0	0
798	1	100	6	2	0	1	1	0	0	1	0	0	0
798	2	100	6	2	0	1	0	1	0	0	1	1	1
798	3	100	6	2	1	0	1	0	0	1	1	0	0
799	1	100	7	2	0	1	1	0	0	1	1	0	0
799	2	100	7	2	0	0	0	1	0	1	0	0	1
799	3	100	7	2	1	0	1	0	0	1	1	0	0
800	1	100	8	1	1	0	1	0	1	0	1	1	1
800	2	100	8	1	0	1	0	1	1	0	0	1	0
800	3	100	8	1	1	0	1	0	0	1	1	0	0
801	1	101	1	1	1	0	0	1	0	1	0	1	1
801	2	101	1	1	0	0	0	1	0	1	1	1	0
801	3	101	1	1	1	0	1	0	0	1	1	0	0
802	1	101	2	2	1	0	0	0	0	0	0	0	0
802	2	101	2	2	0	1	0	0	0	1	1	1	1
802	3	101	2	2	1	0	1	0	0	1	1	0	0
803	1	101	3	1	0	1	0	1	1	0	0	0	1
803	2	101	3	1	0	0	0	0	1	0	1	0	0
803	3	101	3	1	1	0	1	0	0	1	1	0	0
804	1	101	4	1	0	1	0	0	0	1	0	1	1
804	2	101	4	1	0	1	0	1	0	0	1	0	0
804	3	101	4	1	1	0	1	0	0	1	1	0	0
805	1	101	5	1	1	0	0	1	0	1	1	0	1
805	2	101	5	1	0	0	1	0	0	0	0	1	0
805	3	101	5	1	1	0	1	0	0	1	1	0	0
806	1	101	6	2	0	1	1	0	0	1	0	0	0
806	2	101	6	2	0	1	0	1	0	0	1	1	1
806	3	101	6	2	1	0	1	0	0	1	1	0	0
807	1	101	7	2	0	1	1	0	0	1	1	0	0
807	2	101	7	2	0	0	0	1	0	1	0	0	1
807	3	101	7	2	1	0	1	0	0	1	1	0	0
808	1	101	8	2	1	0	1	0	1	0	1	1	0
808	2	101	8	2	0	1	0	1	1	0	0	1	1
808	3	101	8	2	1	0	1	0	0	1	1	0	0
809	1	102	1	3	1	0	0	1	0	1	0	1	0
809	2	102	1	3	0	0	0	1	0	1	1	1	0
809	3	102	1	3	1	0	1	0	0	1	1	0	1
810	1	102	2	3	1	0	0	0	0	0	0	0	0
810	2	102	2	3	0	1	0	0	0	1	1	1	0
810	3	102	2	3	1	0	1	0	0	1	1	0	1
811	1	102	3	3	0	1	0	1	1	0	0	0	0
811	2	102	3	3	0	0	0	0	1	0	1	0	0
811	3	102	3	3	1	0	1	0	0	1	1	0	1
812	1	102	4	3	0	1	0	0	0	1	0	1	0
812	2	102	4	3	0	1	0	1	0	0	1	0	0
812	3	102	4	3	1	0	1	0	0	1	1	0	1
813	1	102	5	3	1	0	0	1	0	1	1	0	0
813	2	102	5	3	0	0	1	0	0	0	0	1	0
813	3	102	5	3	1	0	1	0	0	1	1	0	1
814	1	102	6	3	0	1	1	0	0	1	0	0	0
814	2	102	6	3	0	1	0	1	0	0	1	1	0
814	3	102	6	3	1	0	1	0	0	1	1	0	1
815	1	102	7	1	0	1	1	0	0	1	1	0	1
815	2	102	7	1	0	0	0	1	0	1	0	0	0
815	3	102	7	1	1	0	1	0	0	1	1	0	0
816	1	102	8	1	1	0	1	0	1	0	1	1	1
816	2	102	8	1	0	1	0	1	1	0	0	1	0
816	3	102	8	1	1	0	1	0	0	1	1	0	0
817	1	103	1	2	1	0	0	1	0	1	0	1	0
817	2	103	1	2	0	0	0	1	0	1	1	1	1
817	3	103	1	2	1	0	1	0	0	1	1	0	0
818	1	103	2	2	1	0	0	0	0	0	0	0	0
818	2	103	2	2	0	1	0	0	0	1	1	1	1
818	3	103	2	2	1	0	1	0	0	1	1	0	0
819	1	103	3	2	0	1	0	1	1	0	0	0	0
819	2	103	3	2	0	0	0	0	1	0	1	0	1
819	3	103	3	2	1	0	1	0	0	1	1	0	0
820	1	103	4	1	0	1	0	0	0	1	0	1	1
820	2	103	4	1	0	1	0	1	0	0	1	0	0
820	3	103	4	1	1	0	1	0	0	1	1	0	0
821	1	103	5	1	1	0	0	1	0	1	1	0	1
821	2	103	5	1	0	0	1	0	0	0	0	1	0
821	3	103	5	1	1	0	1	0	0	1	1	0	0
822	1	103	6	2	0	1	1	0	0	1	0	0	0
822	2	103	6	2	0	1	0	1	0	0	1	1	1
822	3	103	6	2	1	0	1	0	0	1	1	0	0
823	1	103	7	2	0	1	1	0	0	1	1	0	0
823	2	103	7	2	0	0	0	1	0	1	0	0	1
823	3	103	7	2	1	0	1	0	0	1	1	0	0
824	1	103	8	2	1	0	1	0	1	0	1	1	0
824	2	103	8	2	0	1	0	1	1	0	0	1	1
824	3	103	8	2	1	0	1	0	0	1	1	0	0
825	1	104	1	1	1	0	0	1	0	1	0	1	1
825	2	104	1	1	0	0	0	1	0	1	1	1	0
825	3	104	1	1	1	0	1	0	0	1	1	0	0
826	1	104	2	2	1	0	0	0	0	0	0	0	0
826	2	104	2	2	0	1	0	0	0	1	1	1	1
826	3	104	2	2	1	0	1	0	0	1	1	0	0
827	1	104	3	2	0	1	0	1	1	0	0	0	0
827	2	104	3	2	0	0	0	0	1	0	1	0	1
827	3	104	3	2	1	0	1	0	0	1	1	0	0
828	1	104	4	2	0	1	0	0	0	1	0	1	0
828	2	104	4	2	0	1	0	1	0	0	1	0	1
828	3	104	4	2	1	0	1	0	0	1	1	0	0
829	1	104	5	2	1	0	0	1	0	1	1	0	0
829	2	104	5	2	0	0	1	0	0	0	0	1	1
829	3	104	5	2	1	0	1	0	0	1	1	0	0
830	1	104	6	2	0	1	1	0	0	1	0	0	0
